t	y1	y2
0.602	0.489479	0.599107
0.603	0.490078	0.598337
0.604	0.490676	0.597567
0.605	0.491273	0.596797
0.606	0.491869	0.596027
0.607	0.492465	0.595257
0.608	0.49306	0.594486
0.609	0.493654	0.593715
0.61	0.494247	0.592945
0.611	0.49484	0.592174
0.612	0.495431	0.591403
0.613	0.496022	0.590632
0.614	0.496613	0.58986
0.615	0.497202	0.589089
0.616	0.497791	0.588317
0.617	0.498379	0.587545
0.618	0.498966	0.586774
0.619	0.499552	0.586002
0.62	0.500138	0.58523
0.621	0.500723	0.584457
0.622	0.501307	0.583685
0.623	0.50189	0.582912
0.624	0.502473	0.58214
0.625	0.503054	0.581367
0.626	0.503635	0.580594
0.627	0.504216	0.579821
0.628	0.504795	0.579048
0.629	0.505374	0.578275
0.63	0.505952	0.577502
0.631	0.506529	0.576728
0.632	0.507105	0.575955
0.633	0.507681	0.575181
0.634	0.508255	0.574407
0.635	0.508829	0.573633
0.636	0.509403	0.572859
0.637	0.509975	0.572085
0.638	0.510547	0.571311
0.639	0.511118	0.570537
0.64	0.511688	0.569762
0.641	0.512257	0.568987
0.642	0.512826	0.568213
0.643	0.513394	0.567438
0.644	0.513961	0.566663
0.645	0.514527	0.565888
0.646	0.515093	0.565113
0.647	0.515657	0.564338
0.648	0.516221	0.563562
0.649	0.516784	0.562787
0.65	0.517347	0.562011
0.651	0.517908	0.561236
0.652	0.518469	0.56046
0.653	0.519029	0.559684
0.654	0.519589	0.558908
0.655	0.520147	0.558132
0.656	0.520705	0.557356
0.657	0.521262	0.55658
0.658	0.521818	0.555804
0.659	0.522374	0.555027
0.66	0.522928	0.554251
0.661	0.523482	0.553474
0.662	0.524035	0.552697
0.663	0.524587	0.551921
0.664	0.525139	0.551144
0.665	0.52569	0.550367
0.666	0.52624	0.54959
0.667	0.526789	0.548813
0.668	0.527337	0.548035
0.669	0.527885	0.547258
0.67	0.528432	0.546481
0.671	0.528978	0.545703
0.672	0.529523	0.544926
0.673	0.530068	0.544148
0.674	0.530612	0.54337
0.675	0.531155	0.542593
0.676	0.531697	0.541815
0.677	0.532238	0.541037
0.678	0.532779	0.540259
0.679	0.533319	0.539481
0.68	0.533858	0.538703
0.681	0.534396	0.537924
0.682	0.534934	0.537146
0.683	0.53547	0.536368
0.684	0.536006	0.535589
0.685	0.536542	0.534811
0.686	0.537076	0.534032
0.687	0.53761	0.533253
0.688	0.538142	0.532475
0.689	0.538675	0.531696
0.69	0.539206	0.530917
