t	y1	y2
0.808	0.497492	0.267226
0.809	0.497759	0.266482
0.81	0.498025	0.265738
0.811	0.498291	0.264995
0.812	0.498555	0.264252
0.813	0.498819	0.26351
0.814	0.499082	0.262768
0.815	0.499345	0.262027
0.816	0.499606	0.261287
0.817	0.499867	0.260547
0.818	0.500127	0.259807
0.819	0.500387	0.259068
0.82	0.500646	0.258329
0.821	0.500904	0.257591
0.822	0.501161	0.256854
0.823	0.501417	0.256117
0.824	0.501673	0.25538
0.825	0.501928	0.254644
0.826	0.502182	0.253909
0.827	0.502436	0.253174
0.828	0.502689	0.252439
0.829	0.502941	0.251705
0.83	0.503192	0.250972
0.831	0.503443	0.250239
0.832	0.503693	0.249506
0.833	0.503942	0.248774
0.834	0.50419	0.248043
0.835	0.504438	0.247312
0.836	0.504685	0.246582
0.837	0.504931	0.245852
0.838	0.505176	0.245123
0.839	0.505421	0.244394
0.84	0.505665	0.243665
0.841	0.505909	0.242938
0.842	0.506151	0.24221
0.843	0.506393	0.241484
0.844	0.506634	0.240757
0.845	0.506874	0.240032
0.846	0.507114	0.239306
0.847	0.507353	0.238582
0.848	0.507591	0.237858
0.849	0.507829	0.237134
0.85	0.508066	0.236411
0.851	0.508302	0.235688
0.852	0.508537	0.234966
0.853	0.508772	0.234244
0.854	0.509005	0.233523
0.855	0.509239	0.232803
0.856	0.509471	0.232083
0.857	0.509703	0.231363
0.858	0.509934	0.230644
0.859	0.510164	0.229926
0.86	0.510394	0.229208
0.861	0.510622	0.22849
0.862	0.510851	0.227773
0.863	0.511078	0.227057
0.864	0.511305	0.226341
0.865	0.511531	0.225625
0.866	0.511756	0.22491
0.867	0.51198	0.224196
0.868	0.512204	0.223482
0.869	0.512427	0.222769
0.87	0.51265	0.222056
0.871	0.512872	0.221344
0.872	0.513093	0.220632
0.873	0.513313	0.219921
0.874	0.513532	0.21921
0.875	0.513751	0.2185
0.876	0.513969	0.21779
0.877	0.514187	0.217081
0.878	0.514404	0.216372
0.879	0.51462	0.215664
0.88	0.514835	0.214957
0.881	0.515049	0.21425
0.882	0.515263	0.213543
0.883	0.515477	0.212837
0.884	0.515689	0.212131
0.885	0.515901	0.211426
0.886	0.516112	0.210722
0.887	0.516322	0.210018
0.888	0.516532	0.209315
0.889	0.516741	0.208612
0.89	0.516949	0.207909
0.891	0.517157	0.207207
0.892	0.517364	0.206506
0.893	0.51757	0.205805
0.894	0.517775	0.205105
0.895	0.51798	0.204405
0.896	0.518184	0.203706
0.897	0.518387	0.203007
0.898	0.51859	0.202309
0.899	0.518792	0.201611
0.9	0.518993	0.200914
0.901	0.519194	0.200217
0.902	0.519394	0.199521
0.903	0.519593	0.198826
0.904	0.519791	0.19813
0.905	0.519989	0.197436
0.906	0.520186	0.196742
0.907	0.520383	0.196048
0.908	0.520578	0.195355
0.909	0.520773	0.194663
0.91	0.520968	0.193971
0.911	0.521161	0.193279
0.912	0.521354	0.192589
0.913	0.521546	0.191898
0.914	0.521738	0.191208
0.915	0.521929	0.190519
0.916	0.522119	0.18983
0.917	0.522309	0.189142
0.918	0.522497	0.188454
0.919	0.522685	0.187767
0.92	0.522873	0.18708
0.921	0.52306	0.186394
0.922	0.523246	0.185708
0.923	0.523431	0.185023
0.924	0.523616	0.184339
0.925	0.5238	0.183654
0.926	0.523983	0.182971
0.927	0.524166	0.182288
0.928	0.524348	0.181605
0.929	0.524529	0.180923
0.93	0.524709	0.180242
0.931	0.524889	0.179561
0.932	0.525069	0.178881
0.933	0.525247	0.178201
0.934	0.525425	0.177521
0.935	0.525602	0.176842
0.936	0.525779	0.176164
0.937	0.525954	0.175486
0.938	0.52613	0.174809
0.939	0.526304	0.174132
0.94	0.526478	0.173456
0.941	0.526651	0.17278
0.942	0.526823	0.172105
0.943	0.526995	0.171431
0.944	0.527166	0.170757
0.945	0.527337	0.170083
0.946	0.527506	0.16941
0.947	0.527676	0.168737
0.948	0.527844	0.168065
0.949	0.528012	0.167394
0.95	0.528179	0.166723
0.951	0.528345	0.166053
0.952	0.528511	0.165383
0.953	0.528676	0.164713
0.954	0.52884	0.164044
0.955	0.529004	0.163376
0.956	0.529167	0.162708
0.957	0.529329	0.162041
0.958	0.529491	0.161374
0.959	0.529652	0.160708
0.96	0.529812	0.160042
0.961	0.529972	0.159377
0.962	0.530131	0.158713
0.963	0.53029	0.158049
0.964	0.530447	0.157385
0.965	0.530604	0.156722
0.966	0.530761	0.156059
0.967	0.530917	0.155397
0.968	0.531072	0.154736
0.969	0.531226	0.154075
0.97	0.53138	0.153415
0.971	0.531533	0.152755
0.972	0.531685	0.152095
0.973	0.531837	0.151437
0.974	0.531988	0.150778
0.975	0.532139	0.150121
0.976	0.532288	0.149463
0.977	0.532437	0.148807
0.978	0.532586	0.14815
0.979	0.532734	0.147495
0.98	0.532881	0.14684
0.981	0.533027	0.146185
0.982	0.533173	0.145531
0.983	0.533319	0.144878
0.984	0.533463	0.144225
0.985	0.533607	0.143572
0.986	0.53375	0.14292
0.987	0.533893	0.142269
0.988	0.534035	0.141618
0.989	0.534176	0.140967
0.99	0.534317	0.140318
0.991	0.534457	0.139668
